0.1000 0.4700 1.0000 -1.250890942663772e+00 -9.857481287569524e-01 -7.597008448279861e-01 1.010456464419092e+01 3.831608876556280e-01
0.1000 0.4800 1.0000 -1.246595548139781e+00 -9.896149204782050e-01 -7.571890151281587e-01 1.007186916899571e+01 3.831608876556280e-01
0.1000 0.4900 1.0000 -1.242351511541620e+00 -9.934631491221532e-01 -7.547007285905059e-01 1.003946500784271e+01 3.831608876556280e-01
0.1000 0.5000 1.0000 -1.238157956587155e+00 -9.972931274909264e-01 -7.522356564367954e-01 1.000734855938112e+01 3.831608876556280e-01
0.1000 0.5100 1.0000 -1.234014023620332e+00 -1.001105157596724e+00 -7.497934744888458e-01 9.975516249154824e+00 3.831608876556280e-01
0.1000 0.5200 1.0000 -1.229918869340624e+00 -1.004899531309748e+00 -7.473738632062612e-01 9.943964531985580e+00 3.831608876556280e-01
0.1000 0.5300 1.0000 -1.225871666733208e+00 -1.008676530826069e+00 -7.449765077219787e-01 9.912689894215855e+00 3.831608876556280e-01
0.1000 0.5400 1.0000 -1.221871604788442e+00 -1.012436429220311e+00 -7.426010978543920e-01 9.881688855515026e+00 3.831608876556280e-01
0.1000 0.5500 1.0000 -1.217917888640222e+00 -1.016179490685328e+00 -7.402473281310199e-01 9.850957970733619e+00 3.831608876556280e-01
0.1000 0.5600 1.0000 -1.214009738162218e+00 -1.019905971728299e+00 -7.379148977225498e-01 9.820493830480636e+00 3.831608876556280e-01
0.1000 0.5700 1.0000 -1.210146389522468e+00 -1.023616120421339e+00 -7.356035105227802e-01 9.790293063524492e+00 3.831608876556280e-01
0.1000 0.5800 1.0000 -1.206327093622079e+00 -1.027310177631258e+00 -7.333128750588266e-01 9.760352336875203e+00 3.831608876556280e-01
0.1000 0.5900 1.0000 -1.202551116236199e+00 -1.030988377123005e+00 -7.310427044839454e-01 9.730668356879221e+00 3.831608876556280e-01
0.1000 0.6000 1.0000 -1.198817737954647e+00 -1.034650945762205e+00 -7.287927165533982e-01 9.701237869998792e+00 3.831608876556280e-01
0.1000 0.6100 1.0000 -1.195126253799491e+00 -1.038298103906006e+00 -7.265626335792408e-01 9.672057663259896e+00 3.831608876556280e-01
0.1000 0.6200 1.0000 -1.191475972538042e+00 -1.041930065979487e+00 -7.243521823668352e-01 9.643124564435084e+00 3.831608876556280e-01
0.1000 0.6300 1.0000 -1.187866216886503e+00 -1.045547040441663e+00 -7.221610941907791e-01 9.614435442618946e+00 3.831608876556280e-01
0.1000 0.6400 1.0000 -1.184296323570334e+00 -1.049149229822203e+00 -7.199891047592474e-01 9.585987208578652e+00 3.831608876556280e-01
0.1000 0.6500 1.0000 -1.180765642142787e+00 -1.052736831581158e+00 -7.178359541179099e-01 9.557776814403544e+00 3.831608876556280e-01
0.1000 0.6600 1.0000 -1.177273535382508e+00 -1.056310037893855e+00 -7.157013866256333e-01 9.529801253885749e+00 3.831608876556280e-01
0.1000 0.6700 1.0000 -1.173819378840024e+00 -1.059869035994939e+00 -7.135851508880726e-01 9.502057562390048e+00 3.831608876556280e-01
0.1000 0.6800 1.0000 -1.170402560790992e+00 -1.063414008234561e+00 -7.114869997080436e-01 9.474542816848414e+00 3.831608876556280e-01
0.1000 0.6900 1.0000 -1.167022481364858e+00 -1.066945132692064e+00 -7.094066899980717e-01 9.447254135352594e+00 3.831608876556280e-01
0.1000 0.7000 1.0000 -1.163678553301570e+00 -1.070462582659189e+00 -7.073439827633999e-01 9.420188677368364e+00 3.831608876556280e-01
0.1000 0.7100 1.0000 -1.160370200567071e+00 -1.073966527593615e+00 -7.052986429903734e-01 9.393343643036644e+00 3.831608876556280e-01
0.1000 0.7200 1.0000 -1.157096858868498e+00 -1.077457132752540e+00 -7.032704396169704e-01 9.366716273195564e+00 3.831608876556280e-01
0.1000 0.7300 1.0000 -1.153857975166817e+00 -1.080934559512956e+00 -7.012591454590463e-01 9.340303848963831e+00 3.831608876556280e-01
0.1000 0.7400 1.0000 -1.150653007477006e+00 -1.084398965487331e+00 -6.992645371487042e-01 9.314103691406594e+00 3.831608876556280e-01
0.1000 0.7500 1.0000 -1.147481424488388e+00 -1.087850504761716e+00 -6.972863950650880e-01 9.288113161117225e+00 3.831608876556280e-01
0.1000 0.7600 1.0000 -1.144342705549179e+00 -1.091289327871765e+00 -6.953245032799481e-01 9.262329657886076e+00 3.831608876556280e-01
0.1000 0.7700 1.0000 -1.141236340292836e+00 -1.094715582028318e+00 -6.933786494885597e-01 9.236750620236052e+00 3.831608876556280e-01
0.1000 0.7800 1.0000 -1.138161828395597e+00 -1.098129411247863e+00 -6.914486249463105e-01 9.211373524986202e+00 3.831608876556280e-01
0.1000 0.7900 1.0000 -1.135118679450311e+00 -1.101530956396166e+00 -6.895342244099477e-01 9.186195886823528e+00 3.831608876556280e-01
0.1000 0.8000 1.0000 -1.132106412849701e+00 -1.104920355220950e+00 -6.876352460792455e-01 9.161215257855359e+00 3.831608876556280e-01
0.1000 0.8100 1.0000 -1.129124556952750e+00 -1.108297742904896e+00 -6.857514915121786e-01 9.136429227010883e+00 3.831608876556280e-01
0.1000 0.8200 1.0000 -1.126172649824170e+00 -1.111663251473325e+00 -6.838827655998965e-01 9.111835419750603e+00 3.831608876556280e-01
0.1000 0.8300 1.0000 -1.123250238553645e+00 -1.115017010230208e+00 -6.820288764881866e-01 9.087431497466953e+00 3.831608876556280e-01
0.1000 0.8400 1.0000 -1.120356878555575e+00 -1.118359146216539e+00 -6.801896355002013e-01 9.063215156923443e+00 3.831608876556280e-01
0.1000 0.8500 1.0000 -1.117492134322982e+00 -1.121689783595418e+00 -6.783648571122581e-01 9.039184129901686e+00 3.831608876556280e-01
0.1000 0.8600 1.0000 -1.114655578775812e+00 -1.125009044068792e+00 -6.765543588788893e-01 9.015336182617114e+00 3.831608876556280e-01
0.1000 0.8700 1.0000 -1.111846792690083e+00 -1.128317047241747e+00 -6.747579613626535e-01 8.991669115184662e+00 3.831608876556280e-01
0.1000 0.8800 1.0000 -1.109065365262241e+00 -1.131613910138478e+00 -6.729754881039052e-01 8.968180761190455e+00 3.831608876556280e-01
0.1000 0.8900 1.0000 -1.106310893455329e+00 -1.134899747625753e+00 -6.712067655487653e-01 8.944868987135273e+00 3.831608876556280e-01
0.1000 0.9000 1.0000 -1.103582982049672e+00 -1.138174672310122e+00 -6.694516230021980e-01 8.921731691945242e+00 3.831608876556280e-01
0.1000 0.9100 1.0000 -1.100881242955446e+00 -1.141438794994226e+00 -6.677098925574799e-01 8.898766806454923e+00 3.831608876556280e-01
0.1000 0.9200 1.0000 -1.098205296049218e+00 -1.144692223975571e+00 -6.659814090761086e-01 8.875972292931380e+00 3.831608876556280e-01
0.1000 0.9300 1.0000 -1.095554767743828e+00 -1.147935066070562e+00 -6.642660100950488e-01 8.853346144559216e+00 3.831608876556280e-01
0.1000 0.9400 1.0000 -1.092929291957337e+00 -1.151167425809672e+00 -6.625635358118830e-01 8.830886384951947e+00 3.831608876556280e-01
0.1000 0.9500 1.0000 -1.090328509507729e+00 -1.154389405833010e+00 -6.608738290200461e-01 8.808591067649623e+00 3.831608876556280e-01
0.1000 0.9600 1.0000 -1.087752067501988e+00 -1.157601107299521e+00 -6.591967350460551e-01 8.786458275668902e+00 3.831608876556280e-01
0.1000 0.9700 1.0000 -1.085199620220372e+00 -1.160802629136067e+00 -6.575321017322787e-01 8.764486120955462e+00 3.831608876556280e-01
0.1000 0.9800 1.0000 -1.082670827735382e+00 -1.163994069046921e+00 -6.558797793528439e-01 8.742672744003114e+00 3.831608876556280e-01
0.1000 0.9900 1.0000 -1.080165356830372e+00 -1.167175522734075e+00 -6.542396205984167e-01 8.721016313293479e+00 3.831608876556280e-01
0.1000 1.0000 1.0000 -1.077682880485079e+00 -1.170347084232908e+00 -6.526114805191633e-01 8.699515024850223e+00 3.831608876556280e-01
0.1000 1.0100 1.0000 -1.075223077336567e+00 -1.173508846275691e+00 -6.509952164690291e-01 8.678167101846785e+00 3.831608876556280e-01
0.1000 1.0200 1.0000 -1.072785632398776e+00 -1.176660899658891e+00 -6.493906880852248e-01 8.656970794018179e+00 3.831608876556280e-01
0.1000 1.0300 1.0000 -1.070370235871628e+00 -1.179803334126674e+00 -6.477977572164995e-01 8.635924377396250e+00 3.831608876556280e-01
0.1000 1.0400 1.0000 -1.067976583983740e+00 -1.182936237638977e+00 -6.462162879069152e-01 8.615026153692938e+00 3.831608876556280e-01
0.1000 1.0500 1.0000 -1.065604378481019e+00 -1.186059696716243e+00 -6.446461463437932e-01 8.594274449924010e+00 3.831608876556280e-01
0.1000 1.0600 1.0000 -1.063253326116134e+00 -1.189173796792361e+00 -6.430872008078005e-01 8.573667618090072e+00 3.831608876556280e-01
0.1000 1.0700 1.0000 -1.060923139445238e+00 -1.192278621510624e+00 -6.415393216556915e-01 8.553204034513968e+00 3.831608876556280e-01
0.1000 1.0800 1.0000 -1.058613535635579e+00 -1.195374253630955e+00 -6.400023812552392e-01 8.532882099719782e+00 3.831608876556280e-01
0.1000 1.0900 1.0000 -1.056324237302570e+00 -1.198460774291583e+00 -6.384762539697699e-01 8.512700237750050e+00 3.831608876556280e-01
0.1000 1.1000 1.0000 -1.054054972009952e+00 -1.201538263356241e+00 -6.369608161111417e-01 8.492656895862600e+00 3.831608876556280e-01
0.1000 1.1100 1.0000 -1.051805471561681e+00 -1.204606799943103e+00 -6.354559458904895e-01 8.472750544370259e+00 3.831608876556280e-01
0.1000 1.1200 1.0000 -1.049575473367155e+00 -1.207666461241309e+00 -6.339615234140232e-01 8.452979675700186e+00 3.831608876556280e-01
0.1000 1.1300 1.0000 -1.047364718744779e+00 -1.210717323857617e+00 -6.324774306137877e-01 8.433342804615942e+00 3.831608876556280e-01
0.1000 1.1400 1.0000 -1.045172954051353e+00 -1.213759462825136e+00 -6.310035512388539e-01 8.413838467347150e+00 3.831608876556280e-01
0.1000 1.1500 1.0000 -1.042999929456618e+00 -1.216792952572762e+00 -6.295397707993167e-01 8.394465221716249e+00 3.831608876556280e-01
0.1000 1.1600 1.0000 -1.040845400221852e+00 -1.219817865799416e+00 -6.280859765594764e-01 8.375221646131255e+00 3.831608876556280e-01
0.1000 1.1700 1.0000 -1.038709125205191e+00 -1.222834274678355e+00 -6.266420574792984e-01 8.356106339902897e+00 3.831608876556280e-01
0.1000 1.1800 1.0000 -1.036590867655740e+00 -1.225842250138147e+00 -6.252079041992764e-01 8.337117922465703e+00 3.831608876556280e-01
0.1000 1.1900 1.0000 -1.034490395170861e+00 -1.228841861843248e+00 -6.237834090092752e-01 8.318255032971367e+00 3.831608876556280e-01
0.1000 1.2000 1.0000 -1.032407478974692e+00 -1.231833178759451e+00 -6.223684658078580e-01 8.299516330314574e+00 3.831608876556280e-01
0.1000 1.2100 1.0000 -1.030341894156011e+00 -1.234816268904436e+00 -6.209629700783349e-01 8.280900492634983e+00 3.831608876556280e-01
0.1000 1.2200 1.0000 -1.028293419803616e+00 -1.237791199181311e+00 -6.195668188626124e-01 8.262406216842347e+00 3.831608876556280e-01
0.1000 1.2300 1.0000 -1.026261838796124e+00 -1.240758035509937e+00 -6.181799107303819e-01 8.244032218361948e+00 3.831608876556280e-01
0.1000 1.2400 1.0000 -1.024246937407999e+00 -1.243716843123483e+00 -6.168021457474322e-01 8.225777231052232e+00 3.831608876556280e-01
0.1000 1.2500 1.0000 -1.022248505803240e+00 -1.246667686091351e+00 -6.154334254553386e-01 8.207640006480476e+00 3.831608876556280e-01
0.1000 1.2600 1.0000 -1.020266337511843e+00 -1.249610627730043e+00 -6.140736528391383e-01 8.189619313943139e+00 3.831608876556280e-01
0.1000 1.2700 1.0000 -1.018300229430367e+00 -1.252545730559669e+00 -6.127227323023580e-01 8.171713940126612e+00 3.831608876556280e-01
0.1000 1.2800 1.0000 -1.016349982016308e+00 -1.255473056086681e+00 -6.113805696437120e-01 8.153922688585531e+00 3.831608876556280e-01
0.1000 1.2900 1.0000 -1.014415398783368e+00 -1.258392665208554e+00 -6.100470720281975e-01 8.136244379832940e+00 3.831608876556280e-01
0.1000 1.3000 1.0000 -1.012496286661823e+00 -1.261304617850165e+00 -6.087221479660796e-01 8.118677850681486e+00 3.831608876556280e-01
0.1000 1.3100 1.0000 -1.010592455748616e+00 -1.264208973143099e+00 -6.074057072869441e-01 8.101221954115159e+00 3.831608876556280e-01
0.1000 1.3200 1.0000 -1.008703719085255e+00 -1.267105789585852e+00 -6.060976611157217e-01 8.083875559193412e+00 3.831608876556280e-01
0.1000 1.3300 1.0000 -1.006829893071909e+00 -1.269995124626120e+00 -6.047979218513213e-01 8.066637550275027e+00 3.831608876556280e-01
0.1000 1.3400 1.0000 -1.004970796626409e+00 -1.272877035386496e+00 -6.035064031414845e-01 8.049506827600615e+00 3.831608876556280e-01
0.1000 1.3500 1.0000 -1.003126252098348e+00 -1.275751577789116e+00 -6.022230198631412e-01 8.032482305955496e+00 3.831608876556280e-01
0.1000 1.3600 1.0000 -1.001296084309862e+00 -1.278618807395788e+00 -6.009476880990099e-01 8.015562915441429e+00 3.831608876556280e-01
0.1000 1.3700 1.0000 -9.994801209768278e-01 -1.281478778983635e+00 -5.996803251171094e-01 7.998747600679537e+00 3.831608876556280e-01
0.1000 1.3800 1.0000 -9.976781928143832e-01 -1.284331546405760e+00 -5.984208493490938e-01 7.982035320338651e+00 3.831608876556280e-01
0.1000 1.3900 1.0000 -9.958901328444820e-01 -1.287177163200547e+00 -5.971691803713360e-01 7.965425047728701e+00 3.831608876556280e-01
0.1000 1.4000 1.0000 -9.941157771035865e-01 -1.290015681893110e+00 -5.959252388831914e-01 7.948915769575702e+00 3.831608876556280e-01
0.1000 1.4100 1.0000 -9.923549639027092e-01 -1.292847154652154e+00 -5.946889466887749e-01 7.932506486676838e+00 3.831608876556280e-01
0.1000 1.4200 1.0000 -9.906075343671702e-01 -1.295671632748112e+00 -5.934602266767577e-01 7.916196212922340e+00 3.831608876556280e-01
0.1000 1.4300 1.0000 -9.888733318800312e-01 -1.298489167038575e+00 -5.922390028007908e-01 7.899983975649461e+00 3.831608876556280e-01
0.1000 1.4400 1.0000 -9.871522023613092e-01 -1.301299807664841e+00 -5.910252000572888e-01 7.883868814872651e+00 3.831608876556280e-01
0.1000 1.4500 1.0000 -9.854439943168558e-01 -1.304103604028412e+00 -5.898187444952888e-01 7.867849784124905e+00 3.831608876556280e-01
0.1000 1.4600 1.0000 -9.837485582622200e-01 -1.306900605143499e+00 -5.886195631212748e-01 7.851925947635553e+00 3.831608876556280e-01
0.1000 1.4700 1.0000 -9.820657483201980e-01 -1.309690858341608e+00 -5.874275840052852e-01 7.836096383340617e+00 3.831608876556280e-01
0.1000 1.4800 1.0000 -9.803954168738548e-01 -1.312474414251699e+00 -5.862427362245554e-01 7.820360187317410e+00 3.831608876556280e-01
0.1000 1.4900 1.0000 -9.787374240591248e-01 -1.315251317382892e+00 -5.850649496821357e-01 7.804716455393428e+00 3.831608876556280e-01
0.1000 1.5000 1.0000 -9.770916288059236e-01 -1.318021615035248e+00 -5.838941552867177e-01 7.789164301725013e+00 3.831608876556280e-01
0.1000 1.5100 1.0000 -9.754578928139948e-01 -1.320785353516483e+00 -5.827302849506167e-01 7.773702854429790e+00 3.831608876556280e-01
0.1000 1.5200 1.0000 -9.738360797948432e-01 -1.323542578476746e+00 -5.815732714036157e-01 7.758331249114349e+00 3.831608876556280e-01
0.1000 1.5300 1.0000 -9.722260559365912e-01 -1.326293334670487e+00 -5.804230482914637e-01 7.743048632862859e+00 3.831608876556280e-01
0.1000 1.5400 1.0000 -9.706276890890788e-01 -1.329037666754110e+00 -5.792795501797883e-01 7.727854165761975e+00 3.831608876556280e-01
0.1000 1.5500 1.0000 -9.690408492123124e-01 -1.331775618703488e+00 -5.781427124813159e-01 7.712747017724483e+00 3.831608876556280e-01
0.1000 1.5600 1.0000 -9.674654082183144e-01 -1.334507233982352e+00 -5.770124714618367e-01 7.697726369312702e+00 3.831608876556280e-01
0.1000 1.5700 1.0000 -9.659012398497254e-01 -1.337232555641455e+00 -5.758887642295625e-01 7.682791411814959e+00 3.831608876556280e-01
0.1000 1.5800 1.0000 -9.643482197861920e-01 -1.339951626176945e+00 -5.747715287155656e-01 7.667941346675820e+00 3.831608876556280e-01
0.1000 1.5900 1.0000 -9.628062255560020e-01 -1.342664487594409e+00 -5.736607036620296e-01 7.653175385473179e+00 3.831608876556280e-01
0.1000 1.6000 1.0000 -9.612751364290226e-01 -1.345371181498038e+00 -5.725562286132111e-01 7.638492750022624e+00 3.831608876556280e-01
0.1000 1.6100 1.0000 -9.597548335031544e-01 -1.348071748964113e+00 -5.714580438944366e-01 7.623892671749598e+00 3.831608876556280e-01
0.1000 1.6200 1.0000 -9.582451995986832e-01 -1.350766230636083e+00 -5.703660906065224e-01 7.609374391922867e+00 3.831608876556280e-01
0.1000 1.6300 1.0000 -9.567461192212620e-01 -1.353454666728705e+00 -5.692803106091917e-01 7.594937161341141e+00 3.831608876556280e-01
0.1000 1.6400 1.0000 -9.552574785769736e-01 -1.356137096992257e+00 -5.682006465098239e-01 7.580580240176097e+00 3.831608876556280e-01
0.1000 1.6500 1.0000 -9.537791655092352e-01 -1.358813560753592e+00 -5.671270416521019e-01 7.566302897894912e+00 3.831608876556280e-01
0.1000 1.6600 1.0000 -9.523110694845696e-01 -1.361484096903252e+00 -5.660594401021083e-01 7.552104413013482e+00 3.831608876556280e-01
0.1000 1.6700 1.0000 -9.508530815475220e-01 -1.364148743920954e+00 -5.649977866379376e-01 7.537984073025937e+00 3.831608876556280e-01
0.1000 1.6800 1.0000 -9.494050942961254e-01 -1.366807539881006e+00 -5.639420267394131e-01 7.523941174308773e+00 3.831608876556280e-01
0.1000 1.6900 1.0000 -9.479670018899884e-01 -1.369460522414736e+00 -5.628921065732745e-01 7.509975021792637e+00 3.831608876556280e-01
0.1000 1.7000 1.0000 -9.465386999476910e-01 -1.372107728803609e+00 -5.618479729872415e-01 7.496084929125807e+00 3.831608876556280e-01
0.1000 1.7100 1.0000 -9.451200855984681e-01 -1.374749195892346e+00 -5.608095734927357e-01 7.482270218181598e+00 3.831608876556280e-01
0.1000 1.7200 1.0000 -9.437110573860800e-01 -1.377384960170257e+00 -5.597768562565434e-01 7.468530219102784e+00 3.831608876556280e-01
0.1000 1.7300 1.0000 -9.423115151932916e-01 -1.380015057783391e+00 -5.587497700710637e-01 7.454864269421190e+00 3.831608876556280e-01
0.1000 1.7400 1.0000 -9.409213612873104e-01 -1.382639523578078e+00 -5.577282643968334e-01 7.441271714924738e+00 3.831608876556280e-01
0.1000 1.7500 1.0000 -9.395404978157132e-01 -1.385258393763313e+00 -5.567122894167349e-01 7.427751915027533e+00 3.831608876556280e-01
0.1000 1.7600 1.0000 -9.381688284884324e-01 -1.387871703565428e+00 -5.557017957533187e-01 7.414304229307027e+00 3.831608876556280e-01
0.1000 1.7700 1.0000 -9.368062590163230e-01 -1.390479487325733e+00 -5.546967347041791e-01 7.400928027108455e+00 3.831608876556280e-01
0.1000 1.7800 1.0000 -9.354526962414628e-01 -1.393081779231477e+00 -5.536970581750071e-01 7.387622685982945e+00 3.831608876556280e-01
0.1000 1.7900 1.0000 -9.341080482267976e-01 -1.395678613173834e+00 -5.527027186555601e-01 7.374387590829085e+00 3.831608876556280e-01
0.1000 1.8000 1.0000 -9.327722242955464e-01 -1.398270022702491e+00 -5.517136692156391e-01 7.361222133923758e+00 3.831608876556280e-01
0.1000 1.8100 1.0000 -9.314451349991004e-01 -1.400856041036345e+00 -5.507298634939773e-01 7.348125714732647e+00 3.831608876556280e-01
0.1000 1.8200 1.0000 -9.301266921139556e-01 -1.403436701051161e+00 -5.497512556900205e-01 7.335097739804728e+00 3.831608876556280e-01
0.1000 1.8300 1.0000 -9.288168086068892e-01 -1.406012035308035e+00 -5.487778005591611e-01 7.322137622842348e+00 3.831608876556280e-01
0.1000 1.8400 1.0000 -9.275153986273648e-01 -1.408582076034121e+00 -5.478094533996795e-01 7.309244784389880e+00 3.831608876556280e-01
0.1000 1.8500 1.0000 -9.262223774957148e-01 -1.411146855115976e+00 -5.468461700432804e-01 7.296418651673571e+00 3.831608876556280e-01
0.1000 1.8600 1.0000 -9.249376616557768e-01 -1.413706404146479e+00 -5.458879068526196e-01 7.283658658768586e+00 3.831608876556280e-01
0.1000 1.8700 1.0000 -9.236611686689910e-01 -1.416260754409056e+00 -5.449346207105061e-01 7.270964246368327e+00 3.831608876556280e-01
0.1000 1.8800 1.0000 -9.223928171980454e-01 -1.418809936879305e+00 -5.439862690119315e-01 7.258334861679355e+00 3.831608876556280e-01
0.1000 1.8900 1.0000 -9.211325270053876e-01 -1.421353982203148e+00 -5.430428096528700e-01 7.245769958161440e+00 3.831608876556280e-01
0.1000 1.9000 1.0000 -9.198802188996412e-01 -1.423892920755307e+00 -5.421042010297813e-01 7.233268995768522e+00 3.831608876556280e-01
0.1000 1.9100 1.0000 -9.186358147437844e-01 -1.426426782604341e+00 -5.411704020271488e-01 7.220831440617768e+00 3.831608876556280e-01
0.1000 1.9200 1.0000 -9.173992374237818e-01 -1.428955597538104e+00 -5.402413720129100e-01 7.208456765028467e+00 3.831608876556280e-01
0.1000 1.9300 1.0000 -9.161704108541976e-01 -1.431479395032955e+00 -5.393170708267854e-01 7.196144447220156e+00 3.831608876556280e-01
0.1000 1.9400 1.0000 -9.149492599216368e-01 -1.433998204319362e+00 -5.383974587812289e-01 7.183893971602688e+00 3.831608876556280e-01
0.1000 1.9500 1.0000 -9.137357105171692e-01 -1.436512054310593e+00 -5.374824966448395e-01 7.171704828232722e+00 3.831608876556280e-01
0.1000 1.9600 1.0000 -9.125296894718032e-01 -1.439020973681551e+00 -5.365721456452022e-01 7.159576513184827e+00 3.831608876556280e-01
0.1000 1.9700 1.0000 -9.113311245939461e-01 -1.441524990789802e+00 -5.356663674515628e-01 7.147508527965168e+00 3.831608876556280e-01
0.1000 1.9800 1.0000 -9.101399446012280e-01 -1.444024133761834e+00 -5.347651241789904e-01 7.135500379935428e+00 3.831608876556280e-01
0.1000 1.9900 1.0000 -9.089560791313804e-01 -1.446518430456102e+00 -5.338683783766668e-01 7.123551581983711e+00 3.831608876556280e-01
0.1000 2.0000 1.0000 -9.077794587374132e-01 -1.449007908450825e+00 -5.329760930195636e-01 7.111661652351668e+00 3.831608876556280e-01
0.1000 2.0100 1.0000 -9.066100148464472e-01 -1.451492595089150e+00 -5.320882315074991e-01 7.099830114805981e+00 3.831608876556280e-01
0.1000 2.0200 1.0000 -9.054476797775228e-01 -1.453972517432774e+00 -5.312047576528770e-01 7.088056498270397e+00 3.831608876556280e-01
0.1000 2.0300 1.0000 -9.042923866928910e-01 -1.456447702319803e+00 -5.303256356815189e-01 7.076340337073770e+00 3.831608876556280e-01
0.1000 2.0400 1.0000 -9.031440696106598e-01 -1.458918176324589e+00 -5.294508302207656e-01 7.064681170597216e+00 3.831608876556280e-01
0.1000 2.0500 1.0000 -9.020026627371056e-01 -1.461383966803889e+00 -5.285803064247491e-01 7.053078549379307e+00 3.831608876556280e-01
0.1000 2.0600 1.0000 -9.008681036716188e-01 -1.463845096786801e+00 -5.277140293308090e-01 7.041532004942407e+00 3.831608876556280e-01
0.1000 2.0700 1.0000 -8.997403263160918e-01 -1.466301596219939e+00 -5.268519652535236e-01 7.030041115787528e+00 3.831608876556280e-01
0.1000 2.0800 1.0000 -8.986192698743650e-01 -1.468753487649846e+00 -5.259940799988762e-01 7.018605423285861e+00 3.831608876556280e-01
0.1000 2.0900 1.0000 -8.975048724043746e-01 -1.471200796453469e+00 -5.251403401306696e-01 7.007224491643756e+00 3.831608876556280e-01
0.1000 2.1000 1.0000 -8.963970707757470e-01 -1.473643550910166e+00 -5.242907129653330e-01 6.995897907855833e+00 3.831608876556280e-01
0.1000 2.1100 1.0000 -8.952958071869692e-01 -1.476081771770646e+00 -5.234451652915044e-01 6.984625221412593e+00 3.831608876556280e-01
0.1000 2.1200 1.0000 -8.942010193406557e-01 -1.478515487944337e+00 -5.226036652801901e-01 6.973406034698518e+00 3.831608876556280e-01
0.1000 2.1300 1.0000 -8.931126502729556e-01 -1.480944720760147e+00 -5.217661805632874e-01 6.962239912400595e+00 3.831608876556280e-01
